120229 205920.867|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\logs directory.
120229 205921.237|INFO|Thread-5|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1330520342421,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=5,DAY_OF_MONTH=29,DAY_OF_YEAR=60,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=5,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=59,SECOND=2,MILLISECOND=421,ZONE_OFFSET=0,DST_OFFSET=0]
120229 205921.237|INFO|Thread-5|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@1ebbfde
120229 205921.237|INFO|Thread-5|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@81c868
120229 205921.237|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@8c241a
120229 205921.238|INFO|Thread-5|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM5 @ site 1
120229 205921.238|INFO|Thread-5|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@964c2b
120229 205921.238|INFO|Thread-5|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@162d0b1
120229 205921.238|INFO|Thread-5|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@734770
120229 205921.238|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@5741b0
120229 205921.238|INFO|Thread-5|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@998c09
120229 205921.238|INFO|Thread-5|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@b8e2c7
120229 205921.239|INFO|Thread-5|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@309a10
120229 205921.239|INFO|Thread-5|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@d2b470
120229 205921.239|INFO|Thread-5|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
120229 205921.239|INFO|Thread-5|dumpPacket|   key: LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@14435e5
120229 205921.239|INFO|Thread-5|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@12e8360
120229 205921.239|INFO|Thread-5|info|handlePacket start Packet[LOGIN_SUCCESS] #5832 SERVER0 @ site 1 -> TEAM5 @ site 1
120229 205921.239|INFO|Thread-5|dumpPacket|Packet LOGIN_SUCCESS (Seq #5832 ) handlePacket
120229 205921.239|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1
120229 205921.240|INFO|Thread-5|dumpPacket|    To: TEAM5 @ site 1
120229 205921.240|INFO|Thread-5|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
120229 205921.240|INFO|Thread-5|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@5b77c
120229 205921.240|INFO|Thread-5|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@151685f
120229 205921.240|INFO|Thread-5|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@19b60bb
120229 205921.240|INFO|Thread-5|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1330520342421,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=5,DAY_OF_MONTH=29,DAY_OF_YEAR=60,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=5,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=59,SECOND=2,MILLISECOND=421,ZONE_OFFSET=0,DST_OFFSET=0]
120229 205921.240|INFO|Thread-5|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@1ebbfde
120229 205921.240|INFO|Thread-5|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@81c868
120229 205921.241|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@8c241a
120229 205921.241|INFO|Thread-5|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM5 @ site 1
120229 205921.241|INFO|Thread-5|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@964c2b
120229 205921.241|INFO|Thread-5|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@162d0b1
120229 205921.241|INFO|Thread-5|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@734770
120229 205921.241|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@5741b0
120229 205921.241|INFO|Thread-5|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@998c09
120229 205921.242|INFO|Thread-5|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@b8e2c7
120229 205921.242|INFO|Thread-5|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@309a10
120229 205921.242|INFO|Thread-5|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@d2b470
120229 205921.242|INFO|Thread-5|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
120229 205921.242|INFO|Thread-5|dumpPacket|   key: LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@14435e5
120229 205921.242|INFO|Thread-5|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@12e8360
120229 205921.242|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS before 
120229 205921.245|INFO|Thread-5|info|addSitesToModel Site 1
120229 205921.259|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
120229 205921.265|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
120229 205921.425|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
120229 205921.425|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #5832 SERVER0 @ site 1 -> TEAM5 @ site 1
120229 205921.425|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #5832 SERVER0 @ site 1 -> TEAM5 @ site 1
120229 210023.671|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
120229 210023.673|INFO|Thread-6|info| receiveObject(S) start got Packet[CLOCK_STOPPED] #5894 SERVER0 @ site 1 -> SERVER0 @ site 0
120229 210023.674|INFO|Thread-6|dumpPacket|Packet CLOCK_STOPPED (Seq #5894 ) recieveObject
120229 210023.674|INFO|Thread-6|dumpPacket|  From: SERVER0 @ site 1
120229 210023.674|INFO|Thread-6|dumpPacket|    To: SERVER0 @ site 0
120229 210023.674|INFO|Thread-6|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
120229 210023.675|INFO|Thread-6|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
120229 210023.675|INFO|Thread-6|info|handlePacket start Packet[CLOCK_STOPPED] #5894 SERVER0 @ site 1 -> SERVER0 @ site 0
120229 210023.675|INFO|Thread-6|dumpPacket|Packet CLOCK_STOPPED (Seq #5894 ) handlePacket
120229 210023.675|INFO|Thread-6|dumpPacket|  From: SERVER0 @ site 1
120229 210023.676|INFO|Thread-6|dumpPacket|    To: SERVER0 @ site 0
120229 210023.676|INFO|Thread-6|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
120229 210023.676|INFO|Thread-6|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
120229 210023.677|INFO|Thread-6|contestStopped|debug ContestTime site 1 STOPPED 3:00:02
120229 210023.679|INFO|Thread-6|info|Clock for site 1 stopped by ADMINISTRATOR1 @ site 1 elapsed 3:00:02
120229 210023.679|INFO|Thread-6|info|handlePacket end Packet[CLOCK_STOPPED] #5894 SERVER0 @ site 1 -> SERVER0 @ site 0
120229 210023.679|INFO|Thread-6|info| receiveObject(S) end   got Packet[CLOCK_STOPPED] #5894 SERVER0 @ site 1 -> SERVER0 @ site 0
