121128 175037.499|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\Users\owner\Desktop\ProgramContest\pc2-9.1.6\bin\logs directory.
121128 175038.009|INFO|Thread-5|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@1ae53e9
121128 175038.009|INFO|Thread-5|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@71f47
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@1967db7
121128 175038.009|INFO|Thread-5|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@117ad7b
121128 175038.009|INFO|Thread-5|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
121128 175038.009|INFO|Thread-5|dumpPacket|   key: LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@17ea55f
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@19b28bf
121128 175038.009|INFO|Thread-5|info|handlePacket start Packet[LOGIN_SUCCESS] #375 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 175038.009|INFO|Thread-5|dumpPacket|Packet LOGIN_SUCCESS (Seq #375 ) handlePacket
121128 175038.009|INFO|Thread-5|dumpPacket|  From: SERVER0 @ site 1
121128 175038.009|INFO|Thread-5|dumpPacket|    To: TEAM135 @ site 1
121128 175038.009|INFO|Thread-5|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
121128 175038.009|INFO|Thread-5|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@1d9bf04
121128 175038.009|INFO|Thread-5|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@8bb0f8
121128 175038.009|INFO|Thread-5|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@10f9a46
121128 175038.009|INFO|Thread-5|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1354096240796,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=10,WEEK_OF_YEAR=48,WEEK_OF_MONTH=5,DAY_OF_MONTH=28,DAY_OF_YEAR=333,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=50,SECOND=40,MILLISECOND=796,ZONE_OFFSET=0,DST_OFFSET=0]
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@1597cac
121128 175038.009|INFO|Thread-5|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@81255
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@1ebaf65
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM135 @ site 1
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@4814f9
121128 175038.009|INFO|Thread-5|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@59109c
121128 175038.009|INFO|Thread-5|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@1518883
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@1d95643
121128 175038.009|INFO|Thread-5|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@1ae53e9
121128 175038.009|INFO|Thread-5|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@71f47
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@1967db7
121128 175038.009|INFO|Thread-5|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@117ad7b
121128 175038.009|INFO|Thread-5|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
121128 175038.009|INFO|Thread-5|dumpPacket|   key: LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@17ea55f
121128 175038.009|INFO|Thread-5|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@19b28bf
121128 175038.009|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS before 
121128 175038.009|INFO|Thread-5|info|addSitesToModel Site 1
121128 175038.029|INFO|Thread-5|info|Attempting to load UI class edu.csus.ecs.pc2.ui.team.TeamView
121128 175038.049|INFO|Thread-5|info|Loaded UI class edu.csus.ecs.pc2.ui.team.TeamView
121128 175038.249|INFO|Thread-5|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
121128 175038.249|INFO|Thread-5|info|handlePacket end Packet[LOGIN_SUCCESS] #375 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 175038.249|INFO|Thread-5|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #375 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 175957.789|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 175957.789|INFO|Thread-6|info| receiveObject(S) start got Packet[CLOCK_STARTED] #1222 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 175957.789|INFO|Thread-6|dumpPacket|Packet CLOCK_STARTED (Seq #1222 ) recieveObject
121128 175957.789|INFO|Thread-6|dumpPacket|  From: SERVER0 @ site 1
121128 175957.789|INFO|Thread-6|dumpPacket|    To: SERVER0 @ site 0
121128 175957.789|INFO|Thread-6|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
121128 175957.789|INFO|Thread-6|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
121128 175957.789|INFO|Thread-6|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1354096800671,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=10,WEEK_OF_YEAR=48,WEEK_OF_MONTH=5,DAY_OF_MONTH=28,DAY_OF_YEAR=333,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=10,HOUR_OF_DAY=10,MINUTE=0,SECOND=0,MILLISECOND=671,ZONE_OFFSET=0,DST_OFFSET=0]
121128 175957.789|INFO|Thread-6|info|handlePacket start Packet[CLOCK_STARTED] #1222 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 175957.789|INFO|Thread-6|dumpPacket|Packet CLOCK_STARTED (Seq #1222 ) handlePacket
121128 175957.789|INFO|Thread-6|dumpPacket|  From: SERVER0 @ site 1
121128 175957.799|INFO|Thread-6|dumpPacket|    To: SERVER0 @ site 0
121128 175957.799|INFO|Thread-6|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
121128 175957.799|INFO|Thread-6|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
121128 175957.799|INFO|Thread-6|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1354096800671,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2012,MONTH=10,WEEK_OF_YEAR=48,WEEK_OF_MONTH=5,DAY_OF_MONTH=28,DAY_OF_YEAR=333,DAY_OF_WEEK=4,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=10,HOUR_OF_DAY=10,MINUTE=0,SECOND=0,MILLISECOND=671,ZONE_OFFSET=0,DST_OFFSET=0]
121128 175957.799|INFO|Thread-6|contestStarted|debug ContestTime site 1 STARTED 0:00:00
121128 175957.799|INFO|Thread-6|info|Clock for site 1 started by ADMINISTRATOR1 @ site 1 elapsed 0:00:00
121128 175957.799|INFO|Thread-6|info|handlePacket end Packet[CLOCK_STARTED] #1222 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 175957.799|INFO|Thread-6|info| receiveObject(S) end   got Packet[CLOCK_STARTED] #1222 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181002.160|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for Problem1 GNU C++ file: C:\Users\owner\Desktop\pa.cpp
121128 181002.160|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #2 TEAM135 @ site 1 -> SERVER0 @ site 1
121128 181002.160|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #2 TEAM135 @ site 1 -> SERVER0 @ site 1
121128 181002.160|INFO|Thread-8|run|send(Serializable)
121128 181002.180|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 181002.180|INFO|Thread-9|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1797 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181002.180|INFO|Thread-9|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1797 ) recieveObject
121128 181002.180|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1
121128 181002.190|INFO|Thread-9|dumpPacket|    To: TEAM135 @ site 1
121128 181002.190|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 28 NEW from TEAM135 @ site 1 id Run-6991529972825450932
121128 181002.190|INFO|Thread-9|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1797 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181002.190|INFO|Thread-9|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1797 ) handlePacket
121128 181002.190|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1
121128 181002.190|INFO|Thread-9|dumpPacket|    To: TEAM135 @ site 1
121128 181002.190|INFO|Thread-9|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 28 NEW from TEAM135 @ site 1 id Run-6991529972825450932
121128 181002.960|INFO|Thread-9|info|handlePacket end Packet[RUN_SUBMISSION_CONFIRM] #1797 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181002.960|INFO|Thread-9|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1797 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181110.320|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 181110.330|INFO|Thread-10|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1866 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|Packet RUN_JUDGEMENT (Seq #1866 ) recieveObject
121128 181110.330|INFO|Thread-10|dumpPacket|  From: SERVER0 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|    To: TEAM135 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer-5846793662907817031 id JudgementRecord--2653730033285313610
121128 181110.330|INFO|Thread-10|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 28 JUDGED from TEAM135 @ site 1 id Run-6991529972825450932
121128 181110.330|INFO|Thread-10|info|handlePacket start Packet[RUN_JUDGEMENT] #1866 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|Packet RUN_JUDGEMENT (Seq #1866 ) handlePacket
121128 181110.330|INFO|Thread-10|dumpPacket|  From: SERVER0 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|    To: TEAM135 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
121128 181110.330|INFO|Thread-10|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE2 @ site 1 judgement No - Wrong Answer-5846793662907817031 id JudgementRecord--2653730033285313610
121128 181110.330|INFO|Thread-10|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 28 JUDGED from TEAM135 @ site 1 id Run-6991529972825450932
121128 181112.560|INFO|Thread-10|info|handlePacket end Packet[RUN_JUDGEMENT] #1866 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181112.560|INFO|Thread-10|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #1866 SERVER0 @ site 1 -> TEAM135 @ site 1
121128 181636.411|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 181636.431|INFO|Thread-11|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #2177 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181636.431|INFO|Thread-11|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2177 ) recieveObject
121128 181636.431|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1
121128 181636.431|INFO|Thread-11|dumpPacket|    To: SERVER0 @ site 0
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 2 ANSWERED from TEAM292 @ site 1 at 10 id=Clarification-8076316949563229915
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String 倒數第二個才是1 不好意思   output為 
0 1 0 0 0 0 0
0 0 4 0 2 1 0
75
121128 181636.431|INFO|Thread-11|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #2177 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181636.431|INFO|Thread-11|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2177 ) handlePacket
121128 181636.431|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1
121128 181636.431|INFO|Thread-11|dumpPacket|    To: SERVER0 @ site 0
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 2 ANSWERED from TEAM292 @ site 1 at 10 id=Clarification-8076316949563229915
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181636.431|INFO|Thread-11|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String 倒數第二個才是1 不好意思   output為 
0 1 0 0 0 0 0
0 0 4 0 2 1 0
75
121128 181649.281|INFO|Thread-11|info|handlePacket end Packet[CLARIFICATION_ANSWER_UPDATE] #2177 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181649.281|INFO|Thread-11|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #2177 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181726.751|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 181726.751|INFO|Thread-12|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #2254 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181726.751|INFO|Thread-12|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2254 ) recieveObject
121128 181726.751|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1
121128 181726.761|INFO|Thread-12|dumpPacket|    To: SERVER0 @ site 0
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 3 ANSWERED from TEAM178 @ site 1 at 14 id=Clarification-3267447782571553362
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String 更正 
output 
0 1 0 0 0 0 0
0 0 4 0 2 1 0 
121128 181726.761|INFO|Thread-12|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #2254 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181726.761|INFO|Thread-12|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2254 ) handlePacket
121128 181726.761|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1
121128 181726.761|INFO|Thread-12|dumpPacket|    To: SERVER0 @ site 0
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 3 ANSWERED from TEAM178 @ site 1 at 14 id=Clarification-3267447782571553362
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181726.761|INFO|Thread-12|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String 更正 
output 
0 1 0 0 0 0 0
0 0 4 0 2 1 0 
121128 181732.401|INFO|Thread-12|info|handlePacket end Packet[CLARIFICATION_ANSWER_UPDATE] #2254 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181732.401|INFO|Thread-12|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #2254 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181734.211|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
121128 181734.211|INFO|Thread-13|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #2267 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181734.211|INFO|Thread-13|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2267 ) recieveObject
121128 181734.211|INFO|Thread-13|dumpPacket|  From: SERVER0 @ site 1
121128 181734.211|INFO|Thread-13|dumpPacket|    To: SERVER0 @ site 0
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 4 ANSWERED from TEAM300 @ site 1 at 16 id=Clarification-3780112453465736131
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String output 
0 1 0 0 0 0 0
0 0 4 0 2 1 0 
121128 181734.211|INFO|Thread-13|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #2267 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181734.211|INFO|Thread-13|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #2267 ) handlePacket
121128 181734.211|INFO|Thread-13|dumpPacket|  From: SERVER0 @ site 1
121128 181734.211|INFO|Thread-13|dumpPacket|    To: SERVER0 @ site 0
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 4 ANSWERED from TEAM300 @ site 1 at 16 id=Clarification-3780112453465736131
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
121128 181734.211|INFO|Thread-13|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String output 
0 1 0 0 0 0 0
0 0 4 0 2 1 0 
121128 181736.211|INFO|Thread-13|info|handlePacket end Packet[CLARIFICATION_ANSWER_UPDATE] #2267 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181736.211|INFO|Thread-13|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #2267 SERVER0 @ site 1 -> SERVER0 @ site 0
121128 181848.221|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for Problem5 GNU C++ file: C:\Users\owner\Desktop\p5.cpp
121128 181848.221|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #3 TEAM135 @ site 1 -> SERVER0 @ site 1
121128 181848.221|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #3 TEAM135 @ site 1 -> SERVER0 @ site 1
121128 181848.221|INFO|Thread-14|run|send(Serializable)
121128 181848.241|INFO|Thread-1|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
